agent,state_id,severity,call_type,traffic,hosp_load,time_of_day,best_action,q_values
Hospital,620,Critical,Cardiac,Moderate,Busy,Night,2,"[2.676, 4.123, 103.363, 8.857, 4.658]"
Hospital,621,Critical,Cardiac,Moderate,Busy,Morning,2,"[14.744, 9.18, 109.713, 9.251, 23.217]"
Hospital,622,Critical,Cardiac,Moderate,Busy,Afternoon,2,"[22.299, 12.781, 112.346, 21.742, 13.472]"
Hospital,623,Critical,Cardiac,Moderate,Busy,Evening,2,"[16.196, 13.171, 109.369, 12.707, 6.896]"
Hospital,624,Critical,Cardiac,Moderate,Busy,Late-Night,2,"[1.752, 17.228, 111.436, 23.104, 6.143]"
Hospital,625,Critical,Cardiac,Moderate,Diversion,Night,2,"[0.573, -0.143, 90.519, 0.0, 2.051]"
Hospital,626,Critical,Cardiac,Moderate,Diversion,Morning,2,"[1.487, 5.457, 103.105, 13.343, 6.479]"
Hospital,627,Critical,Cardiac,Moderate,Diversion,Afternoon,2,"[7.02, 10.402, 108.452, 10.326, 10.781]"
Hospital,628,Critical,Cardiac,Moderate,Diversion,Evening,3,"[5.73, 0.975, 11.139, 97.681, 26.536]"
Hospital,629,Critical,Cardiac,Moderate,Diversion,Late-Night,2,"[1.768, 3.792, 105.692, 0.0, 0.533]"
Hospital,630,Critical,Cardiac,Heavy,Normal,Night,0,"[91.077, 1.459, 8.157, 3.627, 1.988]"
Hospital,631,Critical,Cardiac,Heavy,Normal,Morning,2,"[28.355, 27.767, 116.21, 23.395, 17.115]"
Hospital,632,Critical,Cardiac,Heavy,Normal,Afternoon,2,"[12.543, 24.054, 113.887, 20.417, 21.2]"
Hospital,633,Critical,Cardiac,Heavy,Normal,Evening,2,"[51.9, 20.085, 113.712, 16.817, 21.102]"
Hospital,634,Critical,Cardiac,Heavy,Normal,Late-Night,3,"[26.798, -0.032, 42.234, 83.748, 9.141]"
Hospital,635,Critical,Cardiac,Heavy,Busy,Night,3,"[5.931, 0.193, 0.0, 68.318, 4.92]"
Hospital,636,Critical,Cardiac,Heavy,Busy,Morning,0,"[97.51, 14.778, 38.823, 5.601, 12.41]"
Hospital,637,Critical,Cardiac,Heavy,Busy,Afternoon,2,"[15.354, 1.804, 110.891, 17.287, 12.515]"
Hospital,638,Critical,Cardiac,Heavy,Busy,Evening,2,"[33.101, 13.971, 111.005, 18.368, 13.801]"
Hospital,639,Critical,Cardiac,Heavy,Busy,Late-Night,0,"[90.731, 5.517, 13.248, 11.357, 8.907]"
Hospital,640,Critical,Cardiac,Heavy,Diversion,Night,0,"[59.204, 0.0, 0.0, 0.0, 0.0]"
Hospital,641,Critical,Cardiac,Heavy,Diversion,Morning,2,"[15.581, 9.384, 113.244, 2.396, 13.064]"
Hospital,642,Critical,Cardiac,Heavy,Diversion,Afternoon,3,"[7.77, 12.69, 16.612, 100.143, 0.074]"
Hospital,643,Critical,Cardiac,Heavy,Diversion,Evening,3,"[17.125, 13.943, 12.534, 108.362, 3.45]"
Hospital,644,Critical,Cardiac,Heavy,Diversion,Late-Night,3,"[5.734, 1.4, 0.0, 82.342, 0.0]"
Hospital,645,Critical,Cardiac,Gridlock,Normal,Night,1,"[6.252, 64.293, 2.486, 0.0, 4.65]"
Hospital,646,Critical,Cardiac,Gridlock,Normal,Morning,2,"[4.374, 6.743, 112.144, 3.442, 8.563]"
Hospital,647,Critical,Cardiac,Gridlock,Normal,Afternoon,2,"[17.036, 7.211, 114.752, 18.644, 11.019]"
Hospital,648,Critical,Cardiac,Gridlock,Normal,Evening,2,"[26.85, 4.235, 116.759, 24.622, 12.426]"
Hospital,649,Critical,Cardiac,Gridlock,Normal,Late-Night,2,"[0.0, 0.356, 98.822, 7.339, 17.65]"
Hospital,650,Critical,Cardiac,Gridlock,Busy,Night,2,"[5.851, 0.0, 43.169, 0.0, 19.522]"
Hospital,651,Critical,Cardiac,Gridlock,Busy,Morning,2,"[2.7, -0.259, 101.504, 4.148, 0.0]"
Hospital,652,Critical,Cardiac,Gridlock,Busy,Afternoon,2,"[1.598, 1.103, 99.503, 8.479, 11.375]"
Hospital,653,Critical,Cardiac,Gridlock,Busy,Evening,2,"[9.512, -0.333, 103.215, 7.263, 16.213]"
Hospital,654,Critical,Cardiac,Gridlock,Busy,Late-Night,2,"[0.0, 5.287, 98.98, 7.561, 0.0]"
Hospital,655,Critical,Cardiac,Gridlock,Diversion,Night,2,"[-0.298, 0.209, 41.464, 0.0, 0.0]"
Hospital,656,Critical,Cardiac,Gridlock,Diversion,Morning,0,"[67.689, 0.0, 0.0, 7.214, -0.101]"
Hospital,657,Critical,Cardiac,Gridlock,Diversion,Afternoon,2,"[2.906, 0.0, 93.771, 0.0, 1.324]"
Hospital,658,Critical,Cardiac,Gridlock,Diversion,Evening,3,"[4.231, 13.353, 4.167, 100.15, 9.307]"
Hospital,659,Critical,Cardiac,Gridlock,Diversion,Late-Night,3,"[2.004, 10.446, 0.0, 73.987, 0.0]"
Hospital,660,Critical,Trauma,Clear,Normal,Night,1,"[13.212, 112.013, 15.733, 24.395, 25.822]"
Hospital,661,Critical,Trauma,Clear,Normal,Morning,1,"[6.973, 104.706, 15.636, 21.635, 1.967]"
Hospital,662,Critical,Trauma,Clear,Normal,Afternoon,1,"[38.283, 110.762, 5.815, 4.43, 36.724]"
Hospital,663,Critical,Trauma,Clear,Normal,Evening,1,"[32.567, 106.695, 8.938, 3.61, 0.005]"
Hospital,664,Critical,Trauma,Clear,Normal,Late-Night,1,"[23.687, 113.384, 17.587, 27.275, 10.746]"
Hospital,665,Critical,Trauma,Clear,Busy,Night,1,"[6.489, 106.909, 13.596, 6.721, 14.918]"
Hospital,666,Critical,Trauma,Clear,Busy,Morning,1,"[3.466, 95.761, -0.082, 3.804, 3.589]"
Hospital,667,Critical,Trauma,Clear,Busy,Afternoon,1,"[22.451, 111.778, 7.068, 19.775, 9.129]"
Hospital,668,Critical,Trauma,Clear,Busy,Evening,0,"[84.629, 14.071, 1.773, 0.0, -0.29]"
Hospital,669,Critical,Trauma,Clear,Busy,Late-Night,0,"[96.379, 13.05, 16.229, 22.902, 1.939]"
Hospital,670,Critical,Trauma,Clear,Diversion,Night,3,"[0.799, 18.514, 0.915, 93.866, 24.904]"
Hospital,671,Critical,Trauma,Clear,Diversion,Morning,0,"[63.622, 4.475, 1.25, 0.0, 8.992]"
Hospital,672,Critical,Trauma,Clear,Diversion,Afternoon,1,"[0.0, 105.784, 1.934, 0.0, 12.25]"
Hospital,673,Critical,Trauma,Clear,Diversion,Evening,1,"[0.0, 83.188, 0.593, 0.0, 5.065]"
Hospital,674,Critical,Trauma,Clear,Diversion,Late-Night,1,"[1.847, 103.767, 10.375, 2.202, 2.116]"
Hospital,675,Critical,Trauma,Moderate,Normal,Night,1,"[4.945, 108.679, 7.921, 8.723, 5.071]"
Hospital,676,Critical,Trauma,Moderate,Normal,Morning,0,"[105.133, 33.027, 6.724, 20.63, 19.157]"
Hospital,677,Critical,Trauma,Moderate,Normal,Afternoon,0,"[103.157, 40.341, 19.921, 28.163, 23.204]"
Hospital,678,Critical,Trauma,Moderate,Normal,Evening,0,"[102.324, 25.719, 10.209, 15.16, 19.247]"
Hospital,679,Critical,Trauma,Moderate,Normal,Late-Night,1,"[14.649, 110.879, 15.891, 10.269, 12.809]"
Hospital,680,Critical,Trauma,Moderate,Busy,Night,4,"[4.08, 6.144, 0.456, 2.64, 79.78]"
Hospital,681,Critical,Trauma,Moderate,Busy,Morning,1,"[6.174, 111.772, 2.466, 10.088, 11.308]"
Hospital,682,Critical,Trauma,Moderate,Busy,Afternoon,1,"[31.757, 103.931, 12.529, 1.444, 12.317]"
Hospital,683,Critical,Trauma,Moderate,Busy,Evening,0,"[101.137, 24.128, 12.144, 7.086, 1.894]"
Hospital,684,Critical,Trauma,Moderate,Busy,Late-Night,1,"[10.09, 111.417, 14.222, 9.447, 2.841]"
Hospital,685,Critical,Trauma,Moderate,Diversion,Night,3,"[0.0, 6.123, -0.463, 81.985, 3.221]"
Hospital,686,Critical,Trauma,Moderate,Diversion,Morning,1,"[13.711, 104.748, 8.944, 14.586, 9.046]"
Hospital,687,Critical,Trauma,Moderate,Diversion,Afternoon,3,"[10.648, 20.324, 11.715, 101.464, 2.148]"
Hospital,688,Critical,Trauma,Moderate,Diversion,Evening,3,"[-0.22, 14.441, 6.957, 99.063, 15.081]"
Hospital,689,Critical,Trauma,Moderate,Diversion,Late-Night,1,"[9.778, 100.694, 0.0, 0.0, -0.03]"
Hospital,690,Critical,Trauma,Heavy,Normal,Night,0,"[88.978, 9.456, 5.044, 1.332, 0.752]"
Hospital,691,Critical,Trauma,Heavy,Normal,Morning,0,"[103.351, 33.336, 21.175, 20.03, 15.084]"
Hospital,692,Critical,Trauma,Heavy,Normal,Afternoon,1,"[13.166, 113.543, 8.444, 33.709, 11.554]"
Hospital,693,Critical,Trauma,Heavy,Normal,Evening,1,"[40.198, 114.787, 15.711, 21.57, 18.567]"
Hospital,694,Critical,Trauma,Heavy,Normal,Late-Night,0,"[97.112, 11.243, 0.013, 7.688, 20.04]"
Hospital,695,Critical,Trauma,Heavy,Busy,Night,0,"[77.703, 0.0, 0.0, 1.516, 0.0]"
Hospital,696,Critical,Trauma,Heavy,Busy,Morning,0,"[98.84, 16.478, 5.78, 11.043, 18.656]"
Hospital,697,Critical,Trauma,Heavy,Busy,Afternoon,0,"[103.876, 12.098, 12.212, 4.75, 15.753]"
Hospital,698,Critical,Trauma,Heavy,Busy,Evening,1,"[16.201, 114.491, 11.998, 27.256, 15.163]"
Hospital,699,Critical,Trauma,Heavy,Busy,Late-Night,0,"[82.22, 8.992, -0.215, 3.107, 0.0]"
Hospital,700,Critical,Trauma,Heavy,Diversion,Night,1,"[-0.352, 55.153, 0.0, 6.085, 0.0]"
Hospital,701,Critical,Trauma,Heavy,Diversion,Morning,3,"[11.117, 5.062, 6.706, 99.217, 0.165]"
Hospital,702,Critical,Trauma,Heavy,Diversion,Afternoon,3,"[4.745, 9.246, 13.465, 97.619, 4.433]"
Hospital,703,Critical,Trauma,Heavy,Diversion,Evening,3,"[3.771, 11.495, 10.27, 97.867, 10.468]"
Hospital,704,Critical,Trauma,Heavy,Diversion,Late-Night,0,"[52.962, 13.11, 6.181, 0.0, 7.739]"
Hospital,705,Critical,Trauma,Gridlock,Normal,Night,1,"[0.0, 79.298, 3.766, -0.115, 0.602]"
Hospital,706,Critical,Trauma,Gridlock,Normal,Morning,1,"[3.114, 111.124, 22.995, 8.138, 37.165]"
Hospital,707,Critical,Trauma,Gridlock,Normal,Afternoon,0,"[96.592, 8.759, 14.824, 3.077, 5.519]"
Hospital,708,Critical,Trauma,Gridlock,Normal,Evening,1,"[9.915, 112.071, 21.36, 17.376, 21.447]"
Hospital,709,Critical,Trauma,Gridlock,Normal,Late-Night,1,"[0.0, 92.235, 5.279, 5.315, 3.014]"
Hospital,710,Critical,Trauma,Gridlock,Busy,Night,4,"[0.0, 5.196, 0.0, 0.0, 36.483]"
Hospital,711,Critical,Trauma,Gridlock,Busy,Morning,0,"[89.983, 3.724, 11.287, 11.88, 9.195]"
Hospital,712,Critical,Trauma,Gridlock,Busy,Afternoon,1,"[2.787, 96.255, 0.277, 17.281, 2.233]"
Hospital,713,Critical,Trauma,Gridlock,Busy,Evening,0,"[98.915, 12.85, 3.293, 6.152, 1.228]"
Hospital,714,Critical,Trauma,Gridlock,Busy,Late-Night,1,"[3.483, 88.92, 1.205, 2.013, 1.653]"
Hospital,715,Critical,Trauma,Gridlock,Diversion,Night,3,"[1.71, 0.0, 0.0, 51.56, 0.0]"
Hospital,716,Critical,Trauma,Gridlock,Diversion,Morning,3,"[-0.101, 9.334, 6.402, 74.417, 0.045]"
Hospital,717,Critical,Trauma,Gridlock,Diversion,Afternoon,3,"[0.0, 0.0, 0.0, 69.174, -0.094]"
Hospital,718,Critical,Trauma,Gridlock,Diversion,Evening,1,"[2.066, 102.688, 13.72, 1.675, 6.805]"
Hospital,719,Critical,Trauma,Gridlock,Diversion,Late-Night,0,"[54.03, 0.0, 0.0, 0.0, 0.0]"
Hospital,720,Critical,Respiratory,Clear,Normal,Night,0,"[103.745, 8.708, 1.407, 8.108, 10.87]"
Hospital,721,Critical,Respiratory,Clear,Normal,Morning,0,"[88.471, 0.0, 4.25, 20.291, 1.443]"
Hospital,722,Critical,Respiratory,Clear,Normal,Afternoon,0,"[96.274, 18.175, 2.213, 1.101, 29.051]"
Hospital,723,Critical,Respiratory,Clear,Normal,Evening,0,"[97.659, 11.576, 2.284, 5.433, 0.349]"
Hospital,724,Critical,Respiratory,Clear,Normal,Late-Night,0,"[97.833, 16.596, 8.595, 16.348, 6.966]"
Hospital,725,Critical,Respiratory,Clear,Busy,Night,0,"[95.404, -0.24, 3.81, 5.581, 14.88]"
Hospital,726,Critical,Respiratory,Clear,Busy,Morning,2,"[8.145, -0.211, 69.702, 0.0, 0.83]"
Hospital,727,Critical,Respiratory,Clear,Busy,Afternoon,0,"[94.675, 2.949, 1.997, 11.291, 1.736]"
Hospital,728,Critical,Respiratory,Clear,Busy,Evening,0,"[78.206, 1.066, 0.0, 0.0, 0.034]"
Hospital,729,Critical,Respiratory,Clear,Busy,Late-Night,0,"[91.375, 8.754, 4.614, 5.019, 1.859]"
Hospital,730,Critical,Respiratory,Clear,Diversion,Night,4,"[1.904, 7.435, 0.342, 0.0, 70.243]"
Hospital,731,Critical,Respiratory,Clear,Diversion,Morning,0,"[36.565, 0.0, 0.867, 0.0, 0.174]"
Hospital,732,Critical,Respiratory,Clear,Diversion,Afternoon,3,"[1.806, 10.453, 1.264, 100.335, 12.836]"
Hospital,733,Critical,Respiratory,Clear,Diversion,Evening,0,"[36.949, 0.0, 0.0, 0.0, 0.0]"
Hospital,734,Critical,Respiratory,Clear,Diversion,Late-Night,3,"[3.18, 2.056, 3.665, 76.653, 9.876]"
Hospital,735,Critical,Respiratory,Moderate,Normal,Night,0,"[90.734, 2.292, 1.764, 1.773, 1.86]"
Hospital,736,Critical,Respiratory,Moderate,Normal,Morning,0,"[98.439, 8.694, 5.795, 16.692, 2.604]"
Hospital,737,Critical,Respiratory,Moderate,Normal,Afternoon,0,"[103.975, 15.041, 7.724, 5.104, 7.485]"
Hospital,738,Critical,Respiratory,Moderate,Normal,Evening,0,"[94.502, 7.012, 14.136, 9.364, 12.794]"
Hospital,739,Critical,Respiratory,Moderate,Normal,Late-Night,0,"[98.279, 4.172, 18.374, 1.752, 9.811]"
Hospital,740,Critical,Respiratory,Moderate,Busy,Night,0,"[83.108, 0.413, 3.645, 0.0, 9.897]"
Hospital,741,Critical,Respiratory,Moderate,Busy,Morning,0,"[96.181, 0.738, 10.138, 8.178, 4.522]"
Hospital,742,Critical,Respiratory,Moderate,Busy,Afternoon,0,"[97.78, 7.962, 5.145, 17.221, 15.098]"
Hospital,743,Critical,Respiratory,Moderate,Busy,Evening,0,"[99.765, 0.764, 4.429, 1.05, 0.176]"
Hospital,744,Critical,Respiratory,Moderate,Busy,Late-Night,0,"[87.284, 2.499, 7.745, 13.374, -0.208]"
Hospital,745,Critical,Respiratory,Moderate,Diversion,Night,4,"[0.0, 0.0, 3.756, 0.0, 63.689]"
Hospital,746,Critical,Respiratory,Moderate,Diversion,Morning,3,"[7.232, 0.187, 7.112, 90.317, 14.81]"
Hospital,747,Critical,Respiratory,Moderate,Diversion,Afternoon,3,"[0.649, 5.046, 5.676, 85.764, 2.632]"
Hospital,748,Critical,Respiratory,Moderate,Diversion,Evening,1,"[7.06, 65.312, -0.506, 0.0, 0.0]"
Hospital,749,Critical,Respiratory,Moderate,Diversion,Late-Night,3,"[4.282, 2.472, 3.838, 85.094, 2.713]"
Hospital,750,Critical,Respiratory,Heavy,Normal,Night,0,"[69.134, 6.523, 2.491, 2.011, 0.0]"
Hospital,751,Critical,Respiratory,Heavy,Normal,Morning,0,"[96.47, 3.152, 11.389, 10.478, 4.208]"
Hospital,752,Critical,Respiratory,Heavy,Normal,Afternoon,0,"[97.433, 16.06, 9.773, 11.178, 0.06]"
Hospital,753,Critical,Respiratory,Heavy,Normal,Evening,0,"[99.09, 16.629, 13.612, 22.843, 9.244]"
Hospital,754,Critical,Respiratory,Heavy,Normal,Late-Night,4,"[0.0, 3.991, 0.268, 0.0, 73.478]"
Hospital,755,Critical,Respiratory,Heavy,Busy,Night,2,"[0.0, 0.0, 48.475, 0.0, 13.619]"
Hospital,756,Critical,Respiratory,Heavy,Busy,Morning,0,"[91.577, 4.101, 5.799, 18.844, 5.058]"
Hospital,757,Critical,Respiratory,Heavy,Busy,Afternoon,4,"[0.0, 0.261, 11.467, 6.191, 76.136]"
Hospital,758,Critical,Respiratory,Heavy,Busy,Evening,0,"[93.817, 18.073, -0.22, 10.01, 4.327]"
Hospital,759,Critical,Respiratory,Heavy,Busy,Late-Night,0,"[82.717, 0.222, 3.076, 1.297, 0.0]"
Hospital,760,Critical,Respiratory,Heavy,Diversion,Night,1,"[2.181, 30.159, 0.0, 0.0, 0.0]"
Hospital,761,Critical,Respiratory,Heavy,Diversion,Morning,4,"[5.395, 11.607, 2.947, 17.664, 68.445]"
Hospital,762,Critical,Respiratory,Heavy,Diversion,Afternoon,1,"[0.52, 69.497, 3.43, 0.0, 0.261]"
Hospital,763,Critical,Respiratory,Heavy,Diversion,Evening,1,"[4.521, 73.12, 3.897, 19.339, 9.065]"
Hospital,764,Critical,Respiratory,Heavy,Diversion,Late-Night,1,"[-0.476, 53.491, 0.0, 0.0, 0.0]"
Hospital,765,Critical,Respiratory,Gridlock,Normal,Night,3,"[0.0, 1.107, 5.133, 55.794, 0.0]"
Hospital,766,Critical,Respiratory,Gridlock,Normal,Morning,0,"[91.361, 2.45, 9.959, 8.466, 23.318]"
Hospital,767,Critical,Respiratory,Gridlock,Normal,Afternoon,0,"[88.462, 10.102, 0.807, 0.0, 0.995]"
Hospital,768,Critical,Respiratory,Gridlock,Normal,Evening,0,"[98.894, 16.039, 0.001, 8.848, 12.275]"
Hospital,769,Critical,Respiratory,Gridlock,Normal,Late-Night,0,"[77.668, -0.208, 0.0, -0.324, 5.049]"
Hospital,770,Critical,Respiratory,Gridlock,Busy,Night,4,"[0.0, 0.0, 0.397, 0.0, 30.718]"
Hospital,771,Critical,Respiratory,Gridlock,Busy,Morning,0,"[72.119, 1.823, 0.0, 5.718, 1.322]"
Hospital,772,Critical,Respiratory,Gridlock,Busy,Afternoon,0,"[76.1, 0.0, 0.0, 0.0, 2.542]"
Hospital,773,Critical,Respiratory,Gridlock,Busy,Evening,0,"[87.203, 4.848, 0.685, 0.122, 0.0]"
Hospital,774,Critical,Respiratory,Gridlock,Busy,Late-Night,2,"[0.0, 0.0, 54.431, 3.191, 8.625]"
Hospital,775,Critical,Respiratory,Gridlock,Diversion,Night,0,"[7.64, 0.0, -0.031, 0.0, 0.0]"
Hospital,776,Critical,Respiratory,Gridlock,Diversion,Morning,3,"[1.481, 0.0, 0.0, 71.226, 0.0]"
Hospital,777,Critical,Respiratory,Gridlock,Diversion,Afternoon,0,"[44.01, 0.0, 3.449, 0.0, 7.695]"
Hospital,778,Critical,Respiratory,Gridlock,Diversion,Evening,0,"[64.628, 8.895, -0.223, 2.055, 9.554]"
Hospital,779,Critical,Respiratory,Gridlock,Diversion,Late-Night,3,"[0.0, 0.0, 0.944, 49.639, 0.0]"
Hospital,780,Critical,Stroke,Clear,Normal,Night,0,"[94.91, 28.292, 30.448, 5.877, 26.775]"
Hospital,781,Critical,Stroke,Clear,Normal,Morning,4,"[17.937, 3.363, 7.026, 3.334, 103.96]"
Hospital,782,Critical,Stroke,Clear,Normal,Afternoon,4,"[19.405, 1.753, 21.241, 2.575, 107.861]"
Hospital,783,Critical,Stroke,Clear,Normal,Evening,4,"[0.0, 0.326, 5.041, 3.75, 95.318]"
Hospital,784,Critical,Stroke,Clear,Normal,Late-Night,4,"[16.003, 5.422, 5.995, 3.68, 103.726]"
Hospital,785,Critical,Stroke,Clear,Busy,Night,4,"[6.886, 1.991, 15.692, 17.267, 100.68]"
Hospital,786,Critical,Stroke,Clear,Busy,Morning,4,"[2.732, 6.66, 2.62, 0.273, 93.427]"
Hospital,787,Critical,Stroke,Clear,Busy,Afternoon,4,"[7.657, 6.808, 1.192, 3.827, 98.473]"
Hospital,788,Critical,Stroke,Clear,Busy,Evening,4,"[6.654, 0.225, 3.288, -0.381, 88.943]"
Hospital,789,Critical,Stroke,Clear,Busy,Late-Night,4,"[17.66, -0.239, 10.95, 6.116, 102.072]"
Hospital,790,Critical,Stroke,Clear,Diversion,Night,4,"[2.927, -0.202, 1.817, 0.0, 94.193]"
Hospital,791,Critical,Stroke,Clear,Diversion,Morning,3,"[1.491, 0.773, 5.931, 71.403, 0.0]"
Hospital,792,Critical,Stroke,Clear,Diversion,Afternoon,3,"[6.438, 0.753, 6.929, 83.374, 4.762]"
Hospital,793,Critical,Stroke,Clear,Diversion,Evening,4,"[4.615, 0.0, 0.0, 0.0, 74.881]"
Hospital,794,Critical,Stroke,Clear,Diversion,Late-Night,4,"[9.72, 7.734, 4.815, 1.882, 96.441]"
Hospital,795,Critical,Stroke,Moderate,Normal,Night,4,"[2.789, 12.372, 2.239, 0.387, 101.902]"
Hospital,796,Critical,Stroke,Moderate,Normal,Morning,4,"[12.288, 11.361, 11.847, 8.171, 104.944]"
Hospital,797,Critical,Stroke,Moderate,Normal,Afternoon,4,"[19.28, 8.469, 8.704, 21.134, 110.867]"
Hospital,798,Critical,Stroke,Moderate,Normal,Evening,4,"[20.813, 15.896, 4.065, 11.051, 102.283]"
Hospital,799,Critical,Stroke,Moderate,Normal,Late-Night,0,"[99.318, 16.791, 9.492, 3.256, 20.061]"
Hospital,800,Critical,Stroke,Moderate,Busy,Night,4,"[0.0, -0.059, 1.042, -0.252, 90.553]"
Hospital,801,Critical,Stroke,Moderate,Busy,Morning,4,"[20.712, 10.188, 2.571, 2.126, 99.549]"
Hospital,802,Critical,Stroke,Moderate,Busy,Afternoon,4,"[25.8, 4.0, 8.608, 18.106, 107.797]"
Hospital,803,Critical,Stroke,Moderate,Busy,Evening,0,"[92.347, 2.33, 4.528, 10.282, 7.953]"
Hospital,804,Critical,Stroke,Moderate,Busy,Late-Night,0,"[96.5, 0.0, 12.58, 2.398, 0.0]"
Hospital,805,Critical,Stroke,Moderate,Diversion,Night,4,"[0.0, 0.0, 8.075, 5.387, 80.732]"
Hospital,806,Critical,Stroke,Moderate,Diversion,Morning,4,"[5.224, 0.705, 0.083, 12.881, 88.293]"
Hospital,807,Critical,Stroke,Moderate,Diversion,Afternoon,4,"[2.219, -0.392, 8.101, 14.926, 105.356]"
Hospital,808,Critical,Stroke,Moderate,Diversion,Evening,4,"[0.892, -0.032, 2.151, 24.745, 89.651]"
Hospital,809,Critical,Stroke,Moderate,Diversion,Late-Night,3,"[4.192, 0.0, 2.13, 85.195, 0.0]"
Hospital,810,Critical,Stroke,Heavy,Normal,Night,0,"[80.876, 2.321, 0.0, 0.3, 0.0]"
Hospital,811,Critical,Stroke,Heavy,Normal,Morning,4,"[29.191, 19.338, 21.021, 24.275, 104.586]"
Hospital,812,Critical,Stroke,Heavy,Normal,Afternoon,0,"[103.269, 8.862, 6.092, 8.268, 9.198]"
Hospital,813,Critical,Stroke,Heavy,Normal,Evening,4,"[36.795, 14.3, 23.401, 11.257, 113.156]"
Hospital,814,Critical,Stroke,Heavy,Normal,Late-Night,4,"[3.121, 5.575, 1.451, 2.095, 103.437]"
Hospital,815,Critical,Stroke,Heavy,Busy,Night,3,"[0.0, 0.0, 0.0, 52.355, 0.0]"
Hospital,816,Critical,Stroke,Heavy,Busy,Morning,4,"[6.795, 22.113, 4.152, 0.454, 104.565]"
Hospital,817,Critical,Stroke,Heavy,Busy,Afternoon,4,"[22.651, -0.355, 3.616, 5.839, 101.013]"
Hospital,818,Critical,Stroke,Heavy,Busy,Evening,4,"[8.186, 10.547, 4.686, 9.784, 107.154]"
Hospital,819,Critical,Stroke,Heavy,Busy,Late-Night,0,"[75.535, 0.0, 2.725, 5.359, 0.0]"
Hospital,820,Critical,Stroke,Heavy,Diversion,Night,0,"[36.823, -0.196, 0.0, 0.0, 0.0]"
Hospital,821,Critical,Stroke,Heavy,Diversion,Morning,4,"[3.12, 1.059, 2.202, 3.546, 98.373]"
Hospital,822,Critical,Stroke,Heavy,Diversion,Afternoon,4,"[2.188, 0.958, 6.931, 2.688, 97.259]"
Hospital,823,Critical,Stroke,Heavy,Diversion,Evening,4,"[2.396, 0.281, 2.54, 17.421, 101.431]"
Hospital,824,Critical,Stroke,Heavy,Diversion,Late-Night,1,"[4.331, 55.069, 6.457, 0.0, 0.0]"
Hospital,825,Critical,Stroke,Gridlock,Normal,Night,0,"[64.623, 0.0, 3.721, 0.0, 10.282]"
Hospital,826,Critical,Stroke,Gridlock,Normal,Morning,4,"[3.012, 7.262, 8.153, 5.773, 98.744]"
Hospital,827,Critical,Stroke,Gridlock,Normal,Afternoon,4,"[7.602, 13.7, 11.94, 6.115, 94.29]"
Hospital,828,Critical,Stroke,Gridlock,Normal,Evening,4,"[19.672, 5.293, 15.418, 11.57, 109.374]"
Hospital,829,Critical,Stroke,Gridlock,Normal,Late-Night,0,"[86.982, -0.233, 0.0, 10.175, 0.0]"
Hospital,830,Critical,Stroke,Gridlock,Busy,Night,0,"[45.247, 0.0, 0.0, 0.677, 0.0]"
Hospital,831,Critical,Stroke,Gridlock,Busy,Morning,0,"[97.915, 0.0, 6.304, 2.971, 8.146]"
Hospital,832,Critical,Stroke,Gridlock,Busy,Afternoon,4,"[1.14, 0.392, 10.257, 0.0, 91.95]"
Hospital,833,Critical,Stroke,Gridlock,Busy,Evening,0,"[96.162, 9.144, 4.443, 2.128, 10.579]"
Hospital,834,Critical,Stroke,Gridlock,Busy,Late-Night,4,"[0.0, 7.676, 1.839, 0.0, 65.579]"
Hospital,835,Critical,Stroke,Gridlock,Diversion,Night,0,"[14.215, 0.0, 0.0, 0.0, 0.0]"
Hospital,836,Critical,Stroke,Gridlock,Diversion,Morning,4,"[5.478, 1.727, 1.418, 0.0, 70.594]"
Hospital,837,Critical,Stroke,Gridlock,Diversion,Afternoon,1,"[-0.147, 49.075, 0.0, 9.194, 0.0]"
Hospital,838,Critical,Stroke,Gridlock,Diversion,Evening,4,"[0.379, 0.0, -0.363, 1.766, 75.71]"
Hospital,839,Critical,Stroke,Gridlock,Diversion,Late-Night,0,"[43.802, 0.0, 0.0, 10.865, 0.0]"
Hospital,840,Critical,Other,Clear,Normal,Night,0,"[101.984, 14.269, 12.712, 14.049, 7.287]"
Hospital,841,Critical,Other,Clear,Normal,Morning,0,"[98.196, 0.526, 9.984, 14.892, 10.934]"
Hospital,842,Critical,Other,Clear,Normal,Afternoon,0,"[102.218, 8.904, 21.259, 4.13, 17.657]"
Hospital,843,Critical,Other,Clear,Normal,Evening,3,"[9.561, -0.27, 4.517, 77.97, 5.615]"
Hospital,844,Critical,Other,Clear,Normal,Late-Night,0,"[102.623, 2.755, 17.362, 3.476, 5.654]"
Hospital,845,Critical,Other,Clear,Busy,Night,0,"[94.977, -0.236, 16.539, 8.444, 6.71]"
Hospital,846,Critical,Other,Clear,Busy,Morning,0,"[91.438, 6.462, 0.0, 6.236, 6.049]"
Hospital,847,Critical,Other,Clear,Busy,Afternoon,0,"[94.282, 0.084, 0.073, 16.681, 6.979]"
Hospital,848,Critical,Other,Clear,Busy,Evening,0,"[85.795, 0.0, 12.957, 4.709, 11.537]"
Hospital,849,Critical,Other,Clear,Busy,Late-Night,4,"[2.833, 14.935, 3.122, 14.529, 84.04]"
Hospital,850,Critical,Other,Clear,Diversion,Night,3,"[17.763, 2.019, 0.0, 84.791, 0.0]"
